Date,Open,High,Low,Close,Volume
2003-11-06,19769.35,20358.1,19769.35,20153.8,43619161.0
2003-11-07,20147.1,20413.65,19605.95,19742.95,32706638.0
2003-11-10,19760.7,19760.7,19182.85,19639.1,15199921.0
2003-11-11,19638.2,19840.35,19394.4,19639.75,32866836.0
2003-11-12,19653.65,20025.9,19576.35,19814.35,33882274.0
2003-11-13,19899.35,20138.2,19123.2,19310.15,38268197.0
2003-11-14,19299.2,19410.7,18882.5,18970.3,31664669.0
2003-11-15,18981.4,19120.35,18765.75,18966.1,9938887.0
2003-11-17,19132.7,19338.55,18896.1,19225.55,23647548.0
2003-11-18,19218.35,19499.3,18917.35,19041.35,29200186.0
2003-11-19,18924.6,19335.55,18791.2,19149.3,41485237.0
2003-11-20,19356.85,19505.6,18914.1,18991.0,34713399.0
2003-11-21,18968.35,19465.7,18924.15,19356.55,33216250.0
2003-11-24,19448.3,19574.25,19163.55,19456.9,29699382.0
2003-11-25,19720.7,19838.5,19688.2,19802.35,30101930.0
2003-11-27,19861.6,20552.35,19861.6,20459.05,35523618.0
2003-11-28,20461.15,20742.65,20422.85,20644.8,29455612.0
2003-12-01,20767.55,21815.5,20767.55,21706.6,34434423.0
2003-12-02,21785.5,22023.3,21172.7,21449.25,44793771.0
2003-12-03,21461.85,21563.05,21291.35,21467.6,33028802.0
2003-12-04,21475.9,21591.95,21136.6,21407.8,33882957.0
2003-12-05,21420.8,21455.2,20640.9,20708.55,32129736.0
2003-12-08,20648.15,20884.6,20480.6,20791.0,36267507.0
2003-12-09,20886.0,21244.15,20886.0,21211.85,36244771.0
2003-12-10,21215.2,21494.5,21002.05,21350.85,34032380.0
2003-12-11,21450.1,21685.95,21327.0,21620.1,30433124.0
2003-12-12,21756.65,21868.6,21510.0,21698.75,31405829.0
2003-12-15,21857.8,22359.45,21857.8,22287.75,29388110.0
2003-12-16,22241.3,22500.4,21912.3,22405.0,32652649.0
2003-12-17,22022.8,22319.1,22022.8,22178.65,33134977.0
2003-12-18,22218.3,22486.75,22186.95,22381.6,21164129.0
2003-12-19,22430.75,22833.15,22430.75,22645.75,24653716.0
2003-12-22,22635.45,22749.15,22487.95,22693.55,19433376.0
2003-12-23,22706.0,22896.1,22588.8,22652.05,24919710.0
2003-12-24,22673.75,23054.05,22530.5,22965.4,28364020.0
2003-12-26,22967.2,23137.15,22890.35,22992.5,19822512.0
2003-12-29,23026.7,23679.8,23026.7,23615.7,24829973.0
2003-12-30,23645.9,24164.05,23379.85,23562.3,28457602.0
2003-12-31,23550.15,23802.55,23406.75,23542.25,23279330.0
2004-01-01,23625.35,23996.05,23625.35,23911.9,20575686.0
2004-01-02,23929.55,24168.15,23868.8,23987.2,36724504.0
2004-01-05,24039.8,24365.35,23928.15,24234.3,29405274.0
2004-01-06,24254.75,24627.85,23183.65,23491.7,37625879.0
2004-01-07,23570.25,23682.05,23040.95,23357.4,34013887.0
2004-01-08,23442.3,24281.35,23442.3,24157.45,39022210.0
2004-01-09,24758.6,25317.6,23970.7,24226.65,42337671.0
2004-01-12,24571.15,24571.15,23571.95,23819.6,29763745.0
2004-01-13,23765.25,24071.95,23582.7,23962.1,25974391.0
2004-01-14,23990.35,24273.1,23904.6,23966.95,24903695.0
2004-01-15,23955.5,24104.2,23132.3,23296.1,33949832.0
2004-01-16,23217.55,23263.25,22555.95,22874.35,34158799.0
2004-01-19,22971.75,23319.35,22631.1,23195.8,27418141.0
2004-01-20,23265.4,23572.25,22587.95,22795.95,27232427.0
2004-01-21,22972.4,23251.8,21883.95,22123.75,39057236.0
2004-01-22,22156.7,22805.45,21345.95,21612.05,44297767.0
2004-01-23,21748.1,22959.25,21748.1,22838.05,30895749.0
2004-01-27,23113.7,23257.3,22283.55,23135.15,30985836.0
2004-01-28,23126.3,23126.3,22059.65,22391.3,32947716.0
2004-01-29,22461.95,22461.95,21503.25,21759.5,32240160.0
2004-01-30,21790.05,21916.05,21279.35,21370.45,24057709.0
2004-02-03,21415.45,21551.6,20720.55,20836.1,28237111.0
2004-02-04,20840.65,21308.65,20731.95,21241.05,33836129.0
2004-02-05,21230.4,21740.2,20983.05,21239.4,38255087.0
2004-02-06,21204.25,21749.7,21204.25,21700.9,24309441.0
2004-02-09,21845.45,22445.2,21845.45,22330.65,20429598.0
2004-02-10,22388.05,22417.05,21833.65,22017.15,31199495.0
2004-02-11,21985.4,22303.8,21966.15,22107.2,23173086.0
2004-02-12,22175.65,22312.95,21635.55,21786.25,25792558.0
2004-02-13,21797.25,22186.45,21759.95,22150.0,18515388.0
2004-02-16,22167.9,22365.9,22080.4,22126.3,20941377.0
2004-02-17,22127.55,22238.4,21949.45,22192.95,16951599.0
2004-02-18,22340.25,22457.6,21935.9,22002.15,20188991.0
2004-02-19,22017.55,22017.55,20905.25,21003.35,29658817.0
2004-02-20,20934.65,21264.65,20485.85,20875.25,36612235.0
2004-02-23,20898.85,21085.85,20443.55,20532.65,24555262.0
2004-02-24,20479.55,20545.0,19916.4,20446.6,31642416.0
2004-02-25,21229.1,21229.1,20113.0,20225.35,23416552.0
2004-02-26,20282.35,20577.2,19799.85,19920.55,25929700.0
2004-02-27,19936.15,20727.1,19923.65,20599.2,30051379.0
2004-03-01,20734.6,21267.65,20717.9,21225.5,22122021.0
2004-03-03,21229.95,21243.4,20860.55,21072.8,26105344.0
2004-03-04,21113.45,21492.25,21045.5,21221.25,28548181.0
2004-03-05,21249.15,21349.85,20956.45,21085.1,20839165.0
2004-03-08,21080.45,21127.55,20571.7,20627.9,19218722.0
2004-03-09,20606.25,20606.25,19897.5,20320.55,23531484.0
2004-03-10,20187.6,20422.2,19964.8,20282.2,21493080.0
2004-03-11,20038.05,20271.0,19938.1,19999.05,18313210.0
2004-03-12,20033.45,20664.1,19857.35,20520.8,19235966.0
2004-03-15,20558.2,20924.7,19850.85,20034.3,23693567.0
2004-03-16,19866.25,20214.95,19694.2,20124.75,28405738.0
2004-03-17,20187.25,20406.5,20141.4,20307.0,20446580.0
2004-03-18,20326.55,20429.05,19718.25,19810.9,18110518.0
2004-03-19,19795.5,20473.35,19795.5,20294.25,20810731.0
2004-03-22,20313.3,20313.3,19520.3,19597.9,22270858.0
2004-03-23,19503.75,20039.1,19228.4,19816.4,22704901.0
2004-03-24,19781.05,19811.45,19363.75,19556.25,23973465.0
2004-03-25,19570.7,20076.25,19535.2,19807.35,25491090.0
2004-03-26,19892.65,20501.3,19892.65,20401.4,25238490.0
2004-03-29,20396.95,20465.75,19989.2,20177.1,14668825.0
2004-03-30,20199.8,20413.55,19624.45,19694.55,21088513.0
2004-03-31,19667.3,19791.55,19245.15,19372.9,24448292.0
2004-04-01,19386.95,19937.55,19386.95,19824.35,17703670.0
2004-04-02,19800.9,19932.75,19533.5,19665.45,20796118.0
2004-04-05,19667.85,20428.85,19667.85,20247.2,16875261.0
2004-04-06,21208.75,21208.75,20338.9,20492.1,23903788.0
2004-04-07,20474.9,20668.8,20312.4,20580.9,14887702.0
2004-04-08,21018.95,21018.95,20689.7,20737.4,14791620.0
2004-04-12,20795.7,20915.75,20336.15,20470.2,20006219.0
2004-04-13,20743.95,22019.85,20743.95,21923.6,30526346.0
2004-04-15,22119.45,22119.45,21573.95,21685.25,25361788.0
2004-04-16,21943.6,22119.05,21863.6,21929.9,20508157.0
2004-04-17,21989.3,22005.35,21819.25,21859.4,3951843.0
2004-04-19,21869.1,21869.1,21362.05,21522.9,13041694.0
2004-04-20,21570.55,21747.2,21533.25,21631.5,13735432.0
2004-04-21,21547.75,21794.5,21409.65,21702.85,13643829.0
2004-04-22,21717.8,21832.0,21639.45,21684.7,12883332.0
2004-04-23,21588.75,21843.75,21475.95,21533.7,17183902.0
2004-04-27,21475.15,21475.15,20721.0,20808.75,12228143.0
2004-04-28,20809.05,20954.45,20528.65,20596.7,11998316.0
2004-04-29,20591.25,20751.55,20403.4,20521.3,15316463.0
2004-04-30,20403.75,20888.5,20403.75,20687.0,11105022.0
2004-05-03,20832.0,20832.0,20350.45,20606.1,14162302.0
2004-05-04,20649.7,21042.1,20649.7,20998.7,11578366.0
2004-05-05,21000.15,21275.25,21000.15,21180.45,8554015.0
2004-05-06,21252.55,21403.9,21167.3,21238.35,9881651.0
2004-05-07,21241.85,21241.85,20736.7,20788.2,8856398.0
2004-05-10,20770.65,20770.65,20280.65,20384.6,10862782.0
2004-05-11,20351.0,20351.0,19878.35,19977.8,13160651.0
2004-05-12,19995.35,20333.55,19977.15,20199.25,12445277.0
2004-05-13,20211.55,21080.45,19397.85,20778.75,14753506.0
2004-05-14,20784.4,21071.1,20112.35,20258.05,16481048.0
2004-05-17,20207.15,20207.15,17171.2,17539.85,10397247.0
2004-05-18,17571.8,20073.1,17571.8,19749.9,14121120.0
2004-05-19,19820.05,20288.65,19640.45,19996.75,13211226.0
2004-05-20,20002.35,20723.05,19715.85,19768.95,9325567.0
2004-05-21,19762.45,19951.0,19379.5,19872.9,9907946.0
2004-05-24,19894.1,21504.15,19877.75,21425.8,28499994.0
2004-05-25,21417.95,21636.65,20768.65,21401.6,27281788.0
2004-05-26,21469.3,21599.35,21111.6,21241.5,26092616.0
2004-05-27,21179.7,21478.45,20982.85,21264.15,19057798.0
2004-05-28,2132.05,2139.4,1989.1,2011.25,23107129.0
2004-05-31,2008.15,2063.5,1955.7,2042.15,19856666.0
2004-06-01,2044.75,2089.95,2044.75,2061.05,14799098.0
2004-06-02,2062.15,2083.45,2048.65,2076.0,9893839.0
2004-06-03,2091.05,2100.5,2003.5,2012.8,15181568.0
2004-06-04,2013.1,2042.6,1985.65,2033.85,18849562.0
2004-06-07,2066.5,2067.8,2017.9,2035.75,15604799.0
2004-06-08,2058.45,2060.2,2014.05,2028.5,20123156.0
2004-06-09,2027.65,2047.05,2021.05,2031.8,17354133.0
2004-06-10,2031.05,2066.2,2022.45,2060.6,18564042.0
2004-06-11,2061.85,2064.85,2001.6,2008.1,21309039.0
2004-06-14,2007.45,2013.65,1950.5,1955.6,16091303.0
2004-06-15,1955.9,2003.2,1952.05,1992.35,16535947.0
2004-06-16,1994.25,2016.9,1988.4,1999.95,15466332.0
2004-06-17,1999.9,2026.35,1989.55,2020.1,13403749.0
2004-06-18,2025.1,2046.7,2004.15,2028.3,17490484.0
2004-06-21,2032.05,2067.7,2031.15,2059.35,15116109.0
2004-06-22,2063.6,2065.05,2041.35,2061.8,14046396.0
2004-06-23,2060.25,2080.6,2028.2,2036.15,16563373.0
2004-06-24,2042.7,2096.05,2030.2,2088.15,20801081.0
2004-06-25,2075.75,2113.85,2074.4,2105.7,17117962.0
2004-06-28,2111.55,2172.3,2111.55,2168.5,25888543.0
2004-06-29,2173.55,2179.1,2133.65,2148.1,29092003.0
2004-06-30,2147.85,2162.15,2109.6,2115.2,21005698.0
2004-07-01,2118.05,2150.45,2096.45,2142.75,15784626.0
2004-07-02,2141.45,2161.45,2110.25,2140.75,17381671.0
2004-07-05,2144.7,2166.45,2129.25,2137.1,20078267.0
2004-07-06,2133.0,2153.45,2114.1,2146.85,16435726.0
2004-07-07,2138.9,2148.35,2082.3,2092.05,21208093.0
2004-07-08,2092.05,2135.1,2031.1,2054.5,24109803.0
2004-07-09,2027.75,2077.9,1967.45,2072.35,10924182.0
2004-07-12,2074.4,2103.0,2063.55,2076.35,12494677.0
2004-07-13,2098.6,2129.35,2075.45,2091.4,18279686.0
2004-07-14,2093.85,2137.6,2093.85,2123.65,22533757.0
2004-07-15,2133.75,2165.85,2124.75,2161.45,17846552.0
2004-07-16,2164.95,2194.0,2151.95,2186.1,19935370.0
2004-07-19,2186.3,2209.85,2177.9,2192.65,16977195.0
2004-07-20,2190.5,2190.5,2155.35,2160.4,13892136.0
2004-07-21,2161.45,2186.3,2149.05,2168.05,13534232.0
2004-07-22,2186.55,2194.15,2158.6,2169.4,16896458.0
2004-07-23,2182.4,2214.4,2178.55,2185.2,15715168.0
2004-07-26,2176.8,2187.35,2155.7,2180.65,11182575.0
2004-07-27,2192.6,2207.8,2168.6,2174.8,12775961.0
2004-07-28,2178.1,2217.55,2178.1,2209.75,15026917.0
2004-07-29,2212.25,2255.0,2203.35,2246.85,16405569.0
2004-07-30,2252.95,2289.0,2249.5,2269.2,18077797.0
2004-08-02,2270.9,2275.6,2248.15,2258.7,11327254.0
2004-08-03,2260.65,2280.95,2252.35,2266.05,14852655.0
2004-08-04,2265.8,2265.8,2229.95,2239.4,10940334.0
2004-08-05,2242.0,2306.6,2239.85,2300.5,15009225.0
2004-08-06,2300.2,2300.2,2248.75,2264.5,16911648.0
2004-08-09,2250.3,2284.55,2228.35,2281.25,11519498.0
2004-08-10,2284.7,2299.3,2265.85,2286.8,11776363.0
2004-08-11,2292.05,2316.4,2255.2,2264.85,15054175.0
2004-08-12,2253.2,2271.4,2225.55,2236.65,12154738.0
2004-08-13,2233.55,2243.55,2204.15,2210.85,12128963.0
2004-08-16,2212.65,2232.6,2202.1,2226.65,8630819.0
2004-08-17,2228.1,2257.95,2225.25,2234.55,11000097.0
2004-08-18,2234.85,2250.9,2222.8,2231.95,14217896.0
2004-08-19,2247.45,2293.9,2247.45,2289.35,13674990.0
2004-08-20,2290.1,2304.1,2275.3,2294.3,10534738.0
2004-08-23,2296.05,2338.0,2293.85,2303.4,12787104.0
2004-08-24,2304.45,2333.7,2304.45,2325.15,14630076.0
2004-08-25,2334.55,2341.05,2284.2,2296.2,13752010.0
2004-08-26,2289.65,2323.7,2289.65,2318.25,11483442.0
2004-08-27,2318.55,2322.0,2299.7,2318.2,12296525.0
2004-08-30,2324.6,2344.15,2317.85,2340.25,9100971.0
2004-08-31,2340.55,2352.9,2323.25,2340.15,10376500.0
2004-09-01,2342.7,2352.95,2340.35,2343.9,7194694.0
2004-09-02,2347.85,2386.55,2347.85,2372.3,17930412.0
2004-09-03,2374.15,2395.5,2369.0,2390.1,13623763.0
2004-09-06,2391.65,2413.85,2391.65,2405.6,14658730.0
2004-09-07,2405.8,2429.35,2398.45,2424.2,14543129.0
2004-09-08,2426.25,2436.9,2419.4,2426.2,11190485.0
2004-09-09,2426.25,2432.45,2402.9,2416.2,9271423.0
2004-09-10,2423.0,2450.7,2415.65,2444.55,14490242.0
2004-09-13,2442.9,2480.4,2442.9,2459.9,13575848.0
2004-09-14,2460.85,2506.5,2455.3,2501.7,17449253.0
2004-09-15,2502.7,2512.2,2470.2,2480.45,20434181.0
2004-09-16,2470.15,2490.4,2459.7,2487.85,14947668.0
2004-09-17,2489.5,2493.0,2470.25,2483.45,13069732.0
2004-09-20,2479.85,2479.85,2441.3,2445.85,12572688.0
2004-09-21,2447.85,2502.9,2443.55,2498.8,15719809.0
2004-09-22,2503.6,2516.85,2479.0,2503.65,14465704.0
2004-09-23,2493.8,2493.8,2447.0,2452.95,11043517.0
2004-09-24,2448.8,2464.05,2421.35,2429.1,9637643.0
2004-09-27,2430.75,2439.75,2411.0,2430.55,8234838.0
2004-09-28,2423.25,2424.65,2396.65,2400.7,10875584.0
2004-09-29,2410.2,2448.65,2401.85,2445.25,12838762.0
2004-09-30,2466.85,2502.25,2453.6,2496.2,15478445.0
2004-10-01,2495.95,2537.7,2495.95,2527.8,10534703.0
2004-10-04,2543.25,2593.9,2543.25,2587.45,14077579.0
2004-10-05,2599.35,2609.5,2577.25,2594.55,12028760.0
2004-10-06,2589.25,2589.25,2541.05,2550.5,13941037.0
2004-10-07,2557.5,2589.35,2548.35,2580.25,11009282.0
2004-10-08,2582.3,2608.2,2582.3,2602.9,15543282.0
2004-10-09,2603.1,2607.2,2591.55,2598.0,5015988.0
2004-10-11,2604.45,2616.95,2562.85,2570.9,12366881.0
2004-10-12,2592.5,2619.3,2566.25,2577.0,16396035.0
2004-10-14,2579.55,2708.75,2579.55,2695.85,22719624.0
2004-10-15,2709.65,2725.7,2649.65,2659.6,19458849.0
2004-10-18,2668.8,2677.7,2618.35,2623.35,13532466.0
2004-10-19,2638.15,2658.65,2627.85,2652.85,13539626.0
2004-10-20,2652.8,2661.9,2607.9,2618.2,19748835.0
2004-10-21,2629.1,2638.2,2590.45,2606.9,17081607.0
2004-10-25,2616.85,2627.65,2583.6,2588.9,20601130.0
2004-10-26,2588.7,2629.7,2522.65,2622.2,16807068.0
2004-10-27,2636.3,2651.1,2612.55,2636.35,16490158.0
2004-10-28,2656.3,2709.05,2656.3,2703.0,19919176.0
2004-10-29,2706.5,2706.5,2658.1,2667.15,11519830.0
2004-11-01,2661.3,2689.0,2640.8,2681.4,10821955.0
2004-11-02,2677.3,2682.6,2656.95,2670.55,9858970.0
2004-11-03,2673.95,2753.8,2673.95,2737.6,18522274.0
2004-11-04,2745.3,2786.2,2736.65,2744.5,11716847.0
2004-11-05,2793.9,2805.85,2733.45,2759.3,8509786.0
2004-11-08,2772.5,2815.05,2770.55,2773.9,11419425.0
2004-11-09,2769.15,2802.45,2764.4,2791.85,13820172.0
2004-11-10,2790.5,2815.45,2779.75,2809.25,10594504.0
2004-11-11,2798.7,2809.45,2784.25,2789.75,7852589.0
2004-11-12,2808.95,2811.65,2780.4,2792.55,2222898.0
2004-11-16,2790.95,2832.95,2790.95,2828.35,10212797.0
2004-11-17,2827.5,2860.2,2819.0,2856.5,8699355.0
2004-11-18,2854.85,2879.25,2834.95,2873.6,14321578.0
2004-11-19,2873.35,2881.8,2841.55,2847.25,11595845.0
2004-11-22,2836.9,2836.9,2795.5,2823.85,7395140.0
2004-11-23,2824.85,2862.35,2824.85,2842.7,9044748.0
2004-11-24,2840.05,2852.8,2834.4,2843.7,8173014.0
2004-11-25,2843.75,2885.5,2843.75,2879.4,10435874.0
2004-11-29,2863.55,2960.6,2863.55,2955.95,9003035.0
2004-11-30,2960.5,3013.8,2960.5,2996.5,11972114.0
2004-12-01,2997.05,3002.95,2944.55,2961.4,13234219.0
2004-12-02,2967.15,3007.05,2941.45,2951.0,16663816.0
2004-12-03,2951.5,2953.75,2904.05,2914.65,14736251.0
2004-12-06,2921.25,2938.2,2876.25,2888.2,14865570.0
2004-12-07,2868.8,2928.2,2868.8,2910.05,10981190.0
2004-12-08,2905.1,2905.1,2860.6,2865.85,10024846.0
2004-12-09,2865.7,2897.95,2861.6,2871.25,8862662.0
2004-12-10,2873.8,2898.8,2872.5,2880.55,8971554.0
2004-12-13,2878.9,2896.5,2878.9,2887.55,6302978.0
2004-12-14,2879.35,2909.2,2879.35,2906.95,8094491.0
2004-12-15,2909.7,2978.9,2909.7,2961.4,15946513.0
2004-12-16,2963.55,2990.8,2949.35,2984.2,10726164.0
2004-12-17,2984.35,2989.1,2943.75,2952.85,10494721.0
2004-12-20,2944.55,2992.1,2944.05,2987.0,7830002.0
2004-12-21,2990.15,3012.65,2979.9,2994.95,9727517.0
2004-12-22,2963.25,3004.25,2921.7,2941.45,12860112.0
2004-12-23,2911.6,2951.85,2911.6,2922.0,8485724.0
2004-12-24,2926.4,2951.6,2900.55,2939.55,9956224.0
2004-12-27,2935.8,2952.7,2917.6,2924.15,5071614.0
2004-12-28,2926.0,2945.5,2916.7,2931.7,6705233.0
2004-12-29,2940.3,2975.5,2926.0,2936.35,8556260.0
2004-12-30,2939.7,2948.8,2887.0,2896.55,10177883.0
2004-12-31,2897.85,2941.65,2891.45,2936.9,8795605.0
2005-01-03,3088.2,3088.2,2940.85,2969.4,9658013.0
2005-01-04,2969.7,2978.2,2925.65,2949.1,12289333.0
2005-01-05,2936.75,2938.9,2804.3,2847.5,13903424.0
2005-01-06,2841.05,2862.95,2768.95,2803.8,14515706.0
2005-01-07,2799.4,2838.9,2776.05,2827.0,11081666.0
2005-01-10,2843.75,2846.1,2740.25,2752.05,10315473.0
2005-01-11,2755.35,2770.95,2716.25,2726.05,14025713.0
2005-01-12,2727.15,2773.3,2615.1,2635.65,16844439.0
2005-01-13,2678.75,2722.05,2667.2,2710.2,13241991.0
2005-01-14,2710.65,2725.5,2666.55,2692.75,9299825.0
2005-01-17,2696.25,2733.2,2639.0,2712.3,10186332.0
2005-01-18,2723.25,2759.2,2703.0,2721.95,12698803.0
2005-01-19,2717.0,2751.65,2711.1,2719.2,7487269.0
2005-01-20,2717.1,2717.1,2667.05,2702.4,10350671.0
2005-01-24,2701.75,2702.4,2627.0,2640.4,13528308.0
2005-01-25,2632.8,2668.9,2583.25,2663.55,13651152.0
2005-01-27,2697.6,2729.95,2682.15,2720.5,14810823.0
2005-01-28,2729.25,2812.1,2717.1,2806.25,12950116.0
2005-01-31,2807.95,2869.55,2804.55,2849.4,12184494.0
2005-02-01,2852.7,2874.75,2825.15,2834.25,13284010.0
2005-02-02,2842.2,2875.5,2819.7,2827.25,8175180.0
2005-02-03,2829.65,2873.7,2825.8,2862.25,9571439.0
2005-02-04,2912.35,2912.35,2849.9,2870.3,9332059.0
2005-02-07,2877.5,2889.95,2807.35,2816.0,11086725.0
2005-02-08,2825.85,2835.3,2805.15,2827.3,9160250.0
2005-02-09,2828.15,2852.25,2828.15,2836.25,8373826.0
2005-02-10,2836.3,2836.3,2807.25,2819.9,6133062.0
2005-02-11,2842.35,2875.1,2833.1,2871.75,11519227.0
2005-02-14,2897.9,2957.55,2897.9,2944.15,11257726.0
2005-02-15,2943.2,2943.2,2905.9,2930.5,9140150.0
2005-02-16,2931.6,2958.25,2907.85,2924.4,9514086.0
2005-02-17,2923.4,2923.4,2873.55,2907.3,7764471.0
2005-02-18,2904.3,2913.85,2881.9,2890.3,5699138.0
2005-02-21,2891.9,2891.9,2844.9,2856.75,7678830.0
2005-02-22,2867.4,2881.0,2838.55,2874.15,6684228.0
2005-02-23,2872.35,2872.35,2843.45,2849.95,6303559.0
2005-02-24,2855.3,2876.25,2848.15,2854.7,7468255.0
2005-02-25,2851.6,2882.95,2837.2,2854.7,8704943.0
2005-02-28,2856.6,2925.25,2822.0,2919.05,8559000.0
2005-03-01,2918.35,2918.35,2842.55,2848.2,10236849.0
2005-03-02,2849.8,2875.15,2831.65,2855.75,8473159.0
2005-03-03,2856.05,2917.95,2855.35,2907.15,9839820.0
2005-03-04,2911.85,2952.15,2911.85,2942.55,15419958.0
2005-03-07,2947.25,2964.3,2935.75,2958.55,11106347.0
2005-03-08,2959.7,2998.0,2946.75,2974.35,14326535.0
2005-03-09,2969.25,2995.1,2934.05,2962.4,18470855.0
2005-03-10,2963.15,2965.25,2920.65,2946.1,10243389.0
2005-03-11,2946.8,2973.4,2938.95,2945.85,11295838.0
2005-03-14,2940.45,2985.05,2923.35,2962.55,8817058.0
2005-03-15,2963.35,2968.5,2931.8,2939.75,6658813.0
2005-03-16,2939.7,2964.65,2930.85,2937.2,8441513.0
2005-03-17,2937.1,2961.95,2920.5,2929.95,7680491.0
2005-03-18,2929.65,2950.85,2884.5,2946.8,8431906.0
2005-03-21,2947.95,2967.55,2931.25,2949.75,7295326.0
2005-03-22,2962.55,2962.55,2911.05,2916.05,7189663.0
2005-03-23,2912.45,2918.15,2842.8,2854.2,10334571.0
2005-03-24,2854.25,2874.45,2805.15,2816.55,7546279.0
2005-03-28,2817.7,2874.1,2817.7,2834.9,8976939.0
2005-03-29,2835.15,2835.15,2787.5,2805.4,8302555.0
2005-03-30,2801.35,2829.3,2782.6,2813.05,8788522.0
2005-03-31,2847.9,2949.65,2836.5,2923.15,15210877.0
2005-04-01,2927.7,2951.75,2891.2,2946.35,10081089.0
2005-04-04,2945.15,2982.45,2924.3,2934.0,10203231.0
2005-04-05,2997.65,2997.65,2907.7,2917.2,7944103.0
2005-04-06,2920.25,2948.9,2916.85,2942.1,8431804.0
2005-04-07,2945.15,2967.35,2912.3,2921.35,11798525.0
2005-04-08,2918.5,2920.7,2850.35,2856.7,8969112.0
2005-04-11,2851.0,2855.65,2792.4,2799.25,7680124.0
2005-04-12,2785.0,2834.9,2784.45,2825.8,8836736.0
2005-04-13,2835.55,2857.55,2812.6,2833.1,8714023.0
2005-04-15,2775.35,2775.35,2664.45,2670.05,10577175.0
2005-04-18,2658.9,2682.65,2615.85,2642.45,7837284.0
2005-04-19,2650.25,2694.1,2512.85,2540.9,13352317.0
2005-04-20,2535.55,2535.55,2461.9,2514.1,18027132.0
2005-04-21,2522.85,2557.9,2496.4,2552.7,16902534.0
2005-04-22,2598.95,2648.3,2598.95,2639.2,14927230.0
2005-04-25,2656.95,2656.95,2623.0,2635.65,15766267.0
